,State,Year,NOR(I),NOE(I),NOR(O),NOE(O),Drought,Earthquake,Fire,Flood,Human Cause,Hurricane,Ice,Mud/Landslide,Other,Snow,Storm,Terrorism,Tornado,Tsunami,Typhoon,Volcano,Water,Winter,Total disasters
861,AK,1990,16025,33009.0,13486.0,29521.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,NC,1990,95112,197450.0,80731.0,165667.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,OK,1990,41284,92066.0,41901.0,90844.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,MO,1990,56110,116000.0,57940.0,116142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,KY,1990,39667,85001.0,39583.0,82333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,NE,1990,19880,43341.0,20787.0,42867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,MS,2008,29669,60771.0,30573.0,61158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,CT,2008,36310,62186.0,41322.0,70121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,ID,2008,22771,47063.0,22551.0,45928.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,OR,2008,52479,90496.0,44736.0,80782.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,AR,2008,32006,65116.0,28897.0,58510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,ME,2008,13524,23281.0,15617.0,25947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,SD,2008,12401,22891.0,11404.0,20699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,NY,2008,167221,260077.0,188768.0,325113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,DE,2008,14098,25659.0,12939.0,23429.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,CA,2008,243360,418422.0,252516.0,476641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,WI,2008,43207,78418.0,48108.0,83644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,ND,2008,11114,19562.0,10139.0,18549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,MI,2008,58832,103378.0,89694.0,162791.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,TX,2008,238360,486359.0,172577.0,346790.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,NC,2008,130911,253855.0,104701.0,206818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,MD,2008,76447,134150.0,78735.0,141405.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,WY,2008,14879,28685.0,11958.0,22263.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,NJ,2008,81857,143574.0,95476.0,167526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,AZ,2008,93472,174730.0,85291.0,168256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,MT,2008,15649,28467.0,14806.0,26486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,UT,2008,32582,69646.0,29418.0,65239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,AL,2008,47239,97426.0,41982.0,84662.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,IA,2008,33635,62363.0,32492.0,58382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,AK,2008,16202,32284.0,15971.0,31971.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,SC,2008,64336,124433.0,51496.0,98767.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,KY,2008,43669,86445.0,40115.0,78486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,CO,2008,84352,154449.0,67974.0,126919.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,VA,2008,127737,240535.0,116479.0,222379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,LA,2008,44934,87555.0,38355.0,76353.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,VT,2008,9294,14620.0,10113.0,15548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,MN,2008,44647,76770.0,48153.0,82907.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,WV,2008,19053,36597.0,16975.0,31137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,PA,2008,102746,182463.0,105094.0,179650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,WA,2008,94340,177533.0,78699.0,147013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,NV,2008,52333,96624.0,52522.0,100145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,DC,2008,27979,37016.0,23009.0,34992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,OK,2008,44143,91437.0,36737.0,74087.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,MO,2008,63224,119323.0,62163.0,116593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,NE,2008,21176,41148.0,21524.0,41083.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,KS,2008,39467,79423.0,40170.0,79610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,NM,2008,31204,62937.0,28597.0,56572.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,MA,2008,72472,109606.0,68694.0,109127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,FL,2008,222185,401077.0,232060.0,425359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,NH,2008,19230,32081.0,21259.0,34401.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,IL,2008,109671,185880.0,118378.0,213844.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,OH,2008,77406,142033.0,95439.0,169926.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,GA,2008,151927,271339.0,109994.0,222039.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,RI,2008,12510,20970.0,15545.0,26598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,TN,2008,77078,149961.0,66981.0,130790.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,IN,2008,57090,108779.0,60179.0,113651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,HI,2008,25358,48402.0,26792.0,53047.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,UT,2003,55153.0,1031018.0,60997.0,1025489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,WA,2003,145923.0,3390105.0,135192.0,2964298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,CO,2003,127981.0,3083867.0,132674.0,3007336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,IA,2003,51999.0,991128.0,55074.0,1154189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,IL,2003,160616.0,4038622.0,224506.0,5823687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,NV,2003,122779.0,2830762.0,73112.0,1496905.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,OH,2003,137350.0,3042753.0,165269.0,4230341.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,MA,2003,88511.0,2714324.0,138770.0,4126689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,NH,2003,40391.0,1211996.0,37286.0,926717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,ND,2003,16034.0,281228.0,17201.0,329437.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,IN,2003,104848.0,2082682.0,109058.0,2371360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,NM,2003,59010.0,1100573.0,54008.0,971007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,AL,2003,83901.0,1572629.0,77380.0,1423201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,MN,2003,73413.0,1788153.0,81083.0,2120968.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,TX,2003,345439.0,7323258.0,316188.0,6694075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,NC,2003,211865.0,4597509.0,174060.0,3641913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,WV,2003,35322.0,630150.0,32577.0,595281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,KS,2003,66120.0,1310852.0,76030.0,1538587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,AR,2003,62854.0,1059885.0,54020.0,864354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,MS,2003,60390.0,1003709.0,56499.0,933130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,NY,2003,196177.0,5527126.0,356045.0,9842270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,NJ,2003,143900.0,4613696.0,182498.0,5726311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,MD,2003,133664.0,3396677.0,138476.0,3925151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,HI,2003,40834.0,847441.0,42857.0,738793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,CA,2003,357043.0,8998610.0,481808.0,11784092.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,WY,2003,21330.0,445652.0,20360.0,372492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,TN,2003,138574.0,2691283.0,117931.0,2310553.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,GA,2003,220099.0,4437326.0,181969.0,4101530.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,KY,2003,80063.0,1458278.0,74170.0,1364987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,AZ,2003,193433.0,4412456.0,130399.0,2757421.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,FL,2003,530235.0,14423575.0,321414.0,6898032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,DC,2003,30638.0,989117.0,37974.0,1207394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,OK,2003,73041.0,1179321.0,76282.0,1330923.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,WI,2003,78644.0,1839792.0,77580.0,1898877.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,CT,2003,63547.0,2410154.0,74708.0,2814747.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,MI,2003,100452.0,2405396.0,129464.0,3132217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,DE,2003,27532.0,707896.0,22433.0,598082.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,NE,2003,37434.0,691066.0,41292.0,826946.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,ID,2003,47345.0,843857.0,37446.0,614807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,SC,2003,106634.0,2420304.0,85942.0,1651435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,LA,2003,67861.0,1218968.0,73766.0,1381142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,SD,2003,20358.0,404832.0,18876.0,356979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,ME,2003,28723.0,784991.0,23659.0,544346.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,MT,2003,29261.0,602123.0,24494.0,410558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,OR,2003,83668.0,1799834.0,83419.0,1685746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,VA,2003,220459.0,5438208.0,195543.0,4966402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,RI,2003,22780.0,652765.0,27244.0,683577.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,AK,2003,27904.0,478449.0,28995.0,556048.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,VT,2003,15832.0,402221.0,15862.0,367742.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,PA,2003,179557.0,4464840.0,178205.0,4815719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,MO,2003,113343.0,2267938.0,108169.0,2435117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,ID,1997,44548.0,704441.0,39267.0,537798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,NH,1997,40863.0,1017767.0,35337.0,836028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,LA,1997,72325.0,1127531.0,85824.0,1407607.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,WV,1997,35213.0,521768.0,37359.0,570704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,ND,1997,16429.0,228679.0,21958.0,325025.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,NE,1997,40310.0,648993.0,46392.0,844131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,OK,1997,85352.0,1175355.0,82480.0,1268139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,NJ,1997,137577.0,3827307.0,164746.0,4877565.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,CT,1997,63308.0,2097461.0,76690.0,2622860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,DE,1997,24553.0,541794.0,21971.0,549535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,MI,1997,115382.0,2298919.0,135192.0,2981722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,SC,1997,108417.0,2094925.0,85122.0,1415681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,MT,1997,26626.0,453952.0,28751.0,402632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,MS,1997,62202.0,898470.0,59824.0,838453.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,RI,1997,20240.0,453500.0,23281.0,508354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,DC,1997,28764.0,694233.0,39496.0,948697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,VT,1997,15041.0,318129.0,15780.0,307970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,AK,1997,25961.0,391959.0,29092.0,487510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,NM,1997,59825.0,908879.0,66012.0,1005805.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,PA,1997,156936.0,3625877.0,184195.0,4370752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,WI,1997,80313.0,1548234.0,82670.0,1852299.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,NY,1997,182005.0,4713355.0,325884.0,8235769.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,ME,1997,25557.0,501417.0,25866.0,464961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,OR,1997,92290.0,1715675.0,80697.0,1479616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,IN,1997,112012.0,1964768.0,114698.0,2258818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,AL,1997,92546.0,1511533.0,85299.0,1437143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,UT,1997,55855.0,883925.0,59091.0,975008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,NC,1997,228159.0,4390245.0,176009.0,3136013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,MO,1997,120607.0,2109641.0,119194.0,2454484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,WA,1997,156344.0,3160481.0,139333.0,2532691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,CO,1997,154775.0,3336206.0,125471.0,2502996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,IL,1997,172687.0,3944832.0,233970.0,5888893.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,IA,1997,55600.0,923999.0,62291.0,1143831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,MA,1997,101173.0,2784886.0,110903.0,3130065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,OH,1997,151858.0,3023884.0,180854.0,4058631.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,CA,1997,379612.0,8873247.0,449591.0,9265457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,SD,1997,19638.0,317177.0,23282.0,346564.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,HI,1997,36580.0,553035.0,49520.0,734462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,TN,1997,146676.0,2547726.0,126677.0,2204501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,WY,1997,20275.0,387960.0,22465.0,330140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,GA,1997,237165.0,4577739.0,181039.0,3638078.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,AZ,1997,181831.0,3819748.0,133433.0,2329818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,KY,1997,86971.0,1371523.0,81645.0,1427723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,VA,1997,206891.0,4303326.0,203551.0,4416282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,NV,1997,104417.0,2294950.0,66599.0,1207865.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,TX,1997,386187.0,7543607.0,332812.0,6340975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,MN,1997,82583.0,1638311.0,82195.0,1967730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,AR,1997,63753.0,923130.0,61391.0,875214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,KS,1997,79797.0,1409736.0,78005.0,1454821.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,MD,1997,125677.0,2697411.0,132269.0,3220647.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,FL,1997,Inflow,442902.0,10880178.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,NM,2009,28793.0,57568.0,25303.0,50365.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,MA,2009,59534.0,92194.0,63208.0,99867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,OH,2009,67259.0,124356.0,86406.0,155393.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,WY,2009,11374.0,21788.0,12097.0,22738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,NY,2009,138660.0,219994.0,168682.0,287828.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,MT,2009,13819.0,24485.0,13161.0,23374.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,OK,2009,39457.0,82495.0,33850.0,69412.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,WI,2009,37112.0,67527.0,43781.0,77230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,AR,2009,29135.0,60023.0,26682.0,53867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,NJ,2009,73241.0,130143.0,87630.0,151111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,MD,2009,71334.0,126969.0,69998.0,125020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,MS,2009,27016.0,55079.0,27848.0,56817.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,NH,2009,17699.0,29359.0,19610.0,31558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,CO,2009,76764.0,142526.0,64332.0,120974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,LA,2009,41264.0,82024.0,35473.0,70282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,ME,2009,12163.0,20614.0,14364.0,24067.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,UT,2009,27868.0,59723.0,27234.0,60982.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,SD,2009,11511.0,21355.0,10510.0,18879.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,GA,2009,108970.0,213755.0,103620.0,208830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,IL,2009,88260.0,155553.0,108985.0,196522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,KS,2009,35765.0,74019.0,36672.0,72949.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,HI,2009,22584.0,43149.0,22486.0,45824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,SC,2009,55876.0,108431.0,48149.0,92537.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,IN,2009,50184.0,97655.0,54575.0,103840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,RI,2009,11474.0,19234.0,13576.0,23062.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,PA,2009,90853.0,160974.0,95645.0,163783.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,FL,2009,215654.0,389429.0,196942.0,359082.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,DE,2009,13181.0,23739.0,12068.0,22055.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,IA,2009,28762.0,54768.0,29173.0,53087.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,DC,2009,27501.0,36647.0,22606.0,34840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,ID,2009,19947.0,41624.0,20287.0,41987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,KY,2009,41758.0,84398.0,38145.0,76056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,ND,2009,10937.0,19524.0,9454.0,16866.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,CT,2009,31561.0,54324.0,37226.0,62180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,AK,2009,15820.0,31007.0,13864.0,27727.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,NE,2009,19397.0,37845.0,19215.0,36747.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,MI,2009,49753.0,91775.0,77407.0,142183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,VT,2009,8473.0,13204.0,8896.0,13757.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,VA,2009,113099.0,214761.0,102827.0,194590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,CA,2009,204727.0,365763.0,218531.0,406883.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,MN,2009,37306.0,65248.0,44215.0,76801.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,AZ,2009,82371.0,155609.0,75362.0,147538.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,AL,2009,41700.0,87143.0,39098.0,78900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,MO,2009,56831.0,107771.0,56599.0,106692.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,NC,2009,110205.0,214666.0,95945.0,189458.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,WV,2009,17735.0,33674.0,15575.0,28488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,WA,2009,77278.0,147288.0,72538.0,136914.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,TX,2009,204851.0,421684.0,163893.0,328137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,OR,2009,44892.0,78364.0,41180.0,74673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
